##卡牌进化表														
##[SC]卡牌编号	[SC]套装编号	[SC]进化后编号	[SC]进化需求等级	所需类型	所需卡牌1id	所需卡牌2id	所需卡牌3id	所需卡牌4id	所需卡牌5id	进化后当前等级	进化后技能等级	队长技替换几率	花费金币	花费符石
##index(0)														
int	int	int	int	int	string	string	string	string	string	int	int	int	int	int
2814	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2815	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2816	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2819	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2820	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2822	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2823	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2824	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2825	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2827	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2828	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2829	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2830	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2831	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2832	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2833	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2834	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2835	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2836	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2837	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2838	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2839	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2840	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2841	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2842	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2843	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2844	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2845	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2846	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2847	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2848	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2849	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2850	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2851	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2853	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2854	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2855	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2856	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2857	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2858	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2859	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2860	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2862	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2863	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2864	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2865	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2866	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2867	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2868	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2869	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2870	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2871	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2872	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2873	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2874	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2875	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2876	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2877	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2878	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2879	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2880	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2881	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2882	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2883	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2885	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2886	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2887	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2888	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2889	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2890	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2891	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2892	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2893	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2894	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2895	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2896	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2897	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2898	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2899	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2901	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2903	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2904	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2905	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2906	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2907	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2908	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2909	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2910	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2911	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2912	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2913	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2914	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2915	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2916	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2917	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2918	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2919	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2923	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2924	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2925	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2926	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2927	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2928	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2929	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2930	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2931	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2932	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2933	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2934	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2935	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2936	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2937	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2938	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2939	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2940	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2941	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2942	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2943	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2944	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2945	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2946	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2947	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2948	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2949	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2950	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2951	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2952	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2953	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2954	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2955	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2956	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2957	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2958	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2959	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2960	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2961	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2962	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2963	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2964	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2965	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2966	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2967	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2968	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2969	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2970	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2971	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2972	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2973	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2974	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2975	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2976	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2977	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2978	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2979	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2980	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2981	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2982	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2983	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2984	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2985	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2986	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2987	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2988	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2989	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2990	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2991	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2992	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2994	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2995	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2996	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2997	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2998	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
2999	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3002	-1	329	75	1	268|299	-1	-1	-1	-1	75	1	0	800000	0
3003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3004	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3006	-1	331	75	1	279	-1	-1	-1	-1	75	1	0	800000	0
3007	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3008	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3009	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3010	-1	333	75	1	277	-1	-1	-1	-1	75	1	0	800000	0
3011	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3013	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3014	-1	335	75	1	244	-1	-1	-1	-1	75	1	0	800000	0
3015	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3016	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3017	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3018	-1	337	75	1	233	-1	-1	-1	-1	75	1	0	800000	0
3019	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3020	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3021	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3022	-1	339	75	1	458	-1	-1	-1	-1	75	1	0	800000	0
3023	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3025	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3026	-1	341	75	1	250	-1	-1	-1	-1	75	1	0	800000	0
3027	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3028	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3029	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3030	-1	343	75	1	275	-1	-1	-1	-1	75	1	0	800000	0
3031	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3032	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3033	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3034	-1	345	75	1	473	-1	-1	-1	-1	75	1	0	800000	0
3035	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3036	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3038	-1	347	75	1	252	-1	-1	-1	-1	75	1	0	800000	0
3039	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3040	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3041	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3042	-1	349	75	1	295	-1	-1	-1	-1	75	1	0	800000	0
3043	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3044	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3045	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3046	-1	351	75	1	285	-1	-1	-1	-1	75	1	0	800000	0
3047	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3048	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3049	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3050	-1	353	75	1	295	-1	-1	-1	-1	75	1	0	800000	0
3051	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3053	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3054	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3055	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3056	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3057	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3058	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3059	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3060	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3063	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3065	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3066	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3067	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3068	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3069	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3070	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3071	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3072	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3073	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3074	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3075	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3076	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3077	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3079	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3080	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3081	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3082	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3083	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3084	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3085	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3086	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3087	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3088	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3089	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3090	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3091	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3092	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3093	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3094	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3095	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3096	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3097	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3098	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3099	-1	4099	75	1	100	100	-1	-1	-1	75	0	0	400000	0
3100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3110	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3112	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3114	-1	4114	75	1	115	115	-1	-1	-1	75	0	0	400000	0
3115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3117	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3118	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3119	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3122	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3123	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3125	-1	4125	75	1	126	126	-1	-1	-1	75	0	0	400000	0
3126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3135	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3137	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3139	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3141	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3142	-1	4142	75	1	143	143	-1	-1	-1	75	0	0	400000	0
3143	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3144	-1	4144	75	1	145	145	-1	-1	-1	75	0	0	400000	0
3145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3149	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
3151	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0
